date,T10m,RH10m,p10m,p_NN10m
2019-02-08 01:20:00,-3.4740000000000033,97.33133333333338,836.0441666666563,1023.6511666666659
2019-02-08 01:30:00,-3.485333333333328,97.35083333333326,836.0999999999909,1023.744500000007
2019-02-08 01:40:00,-3.557166666666632,96.88116666666666,836.1341666666696,1023.8158333333323
2019-02-08 01:50:00,-3.6088333333333034,96.88183333333342,836.200000000008,1023.9770000000022
2019-02-08 02:00:00,-3.627833333333327,97.43916666666675,836.2258333333353,1023.9881666666614
2019-02-08 02:10:00,-3.6660000000000035,97.38983333333333,836.3598333333426,1024.1695000000004
2019-02-08 02:20:00,-3.703000000000024,96.91833333333321,836.4000000000091,1024.2405000000094
2019-02-08 02:30:00,-3.7685000000000044,96.25200000000014,836.4828333333332,1024.3898333333439
2019-02-08 02:40:00,-3.810000000000001,95.95683333333321,836.4596666666752,1024.396166666677
2019-02-08 02:50:00,-3.905833333333369,95.1693333333333,836.4503333333306,1024.4856666666592
2019-02-08 03:00:00,-3.838499999999991,94.94816666666681,836.5388333333339,1024.5365
2019-02-08 03:10:00,-3.853333333333326,94.53583333333343,836.5089999999985,1024.54633333333
2019-02-08 03:20:00,-3.9260000000000113,93.8095,836.5024999999998,1024.5764999999935
2019-02-08 03:30:00,-4.012999999999994,93.71183333333356,836.6365000000013,1024.7730000000004
2019-02-08 03:40:00,-4.251500000000022,93.86633333333342,836.698500000008,1025.0186666666555
2019-02-08 03:50:00,-4.317999999999989,92.95383333333335,836.700000000008,1025.121833333332
2019-02-08 04:00:00,-4.302666666666665,93.51033333333328,836.7703333333269,1025.1386666666622
2019-02-08 04:10:00,-4.651500000000038,93.69099999999996,836.7691666666587,1025.4409999999923
2019-02-08 04:20:00,-5.2196666666666935,93.10983333333334,836.799999999992,1025.9071666666669
2019-02-08 04:30:00,-5.6086666666666645,91.82166666666669,836.8194999999939,1026.2591666666722
2019-02-08 04:40:00,-6.1790000000000385,91.99100000000003,836.8046666666597,1026.701333333341
2019-02-08 04:50:00,-6.3756666666666835,91.2839999999999,836.840333333325,1026.843500000004
2019-02-08 05:00:00,-6.9025000000000105,90.99533333333332,836.8231666666667,1027.2381666666724
2019-02-08 05:10:00,-7.12549999999996,90.29183333333329,836.8291666666577,1027.4313333333382
2019-02-08 05:20:00,-7.205499999999958,89.94516666666672,836.799999999992,1027.480500000004
2019-02-08 05:30:00,-7.834666666666678,89.37116666666661,836.7691666666657,1027.911333333338
2019-02-08 05:40:00,-7.69150000000003,89.15966666666672,836.700000000008,1027.7281666666734
2019-02-08 05:50:00,-7.343999999999986,90.3563333333333,836.6356666666571,1027.3733333333334
2019-02-08 06:00:00,-7.236000000000035,92.32316666666678,836.5999999999909,1027.2421666666671
2019-02-08 06:10:00,-7.826833333333313,90.72349999999992,836.5999999999909,1027.7188333333304
2019-02-08 06:20:00,-7.847333333333379,89.7781666666668,836.690000000008,1027.8016666666658
2019-02-08 06:30:00,-8.100833333333254,89.82900000000005,836.7280000000015,1028.0626666666592
2019-02-08 06:40:00,-8.354499999999966,91.041,836.799999999992,1028.3968333333373
2019-02-08 06:50:00,-8.462666666666621,91.26683333333334,836.799999999992,1028.497666666668
2019-02-08 07:00:00,-8.641333333333286,90.66733333333336,836.799999999992,1028.5908333333227
2019-02-08 07:10:00,-8.861500000000035,90.79566666666669,836.8275000000016,1028.8258333333395
2019-02-08 07:20:00,-8.87966666666668,90.08583333333341,836.9873333333321,1029.0373333333205
2019-02-08 07:30:00,-8.956999999999926,89.67133333333334,837.013333333333,1029.1623333333362
2019-02-08 07:40:00,-9.010166666666747,87.82633333333338,837.0786666666586,1029.2108333333454
2019-02-08 07:50:00,-9.15250000000004,88.49633333333325,837.0518333333355,1029.327666666665
2019-02-08 08:00:00,-9.00849999999999,86.83183333333324,837.046166666656,1029.2
2019-02-08 08:10:00,-8.331666666666628,83.81216666666658,837.0519999999931,1028.6585000000118
2019-02-08 08:20:00,-7.552166666666681,80.0986666666667,837.0999999999909,1028.080833333334
2019-02-08 08:30:00,-6.770166666666639,77.79133333333327,837.1658333333411,1027.5506666666702
2019-02-08 08:40:00,-6.037333333333314,75.8329999999999,837.1955000000083,1027.0033333333301
2019-02-08 08:50:00,-5.1256666666666515,73.14866666666664,837.200000000008,1026.3075000000092
2019-02-08 09:00:00,-4.996333333333347,69.00600000000003,837.2388333333323,1026.277833333326
2019-02-08 09:10:00,-4.352166666666655,65.86116666666675,837.2361666666721,1025.7881666666608
2019-02-08 09:20:00,-4.052000000000002,62.38949999999985,837.2978333333253,1025.603833333326
2019-02-08 09:30:00,-3.8514999999999993,60.935500000000005,837.299999999992,1025.4504999999988
2019-02-08 09:40:00,-2.8148333333333184,57.53016666666662,837.299999999992,1024.6645000000017
2019-02-08 09:50:00,-2.34083333333334,54.49933333333335,837.3194999999951,1024.3248333333404
2019-02-08 10:00:00,-2.341500000000015,54.455666666666666,837.3149999999931,1024.3210000000015
2019-02-08 10:10:00,-1.869999999999983,54.770500000000006,837.2210000000088,1023.8246666666632
2019-02-08 10:20:00,-1.469166666666664,54.41849999999996,837.071500000001,1023.3241666666618
2019-02-08 10:30:00,-1.6465000000000012,55.66350000000002,836.9190000000092,1023.2561666666687
2019-02-08 10:40:00,-1.4370000000000052,56.10166666666669,836.8433333333252,1023.013666666674
2019-02-08 10:50:00,-1.2911666666666621,54.61950000000001,836.7483333333372,1022.788000000003
2019-02-08 11:00:00,-1.4871666666666608,55.28299999999998,836.6488333333245,1022.8298333333258
2019-02-08 11:10:00,-0.8826666666666662,54.98750000000004,836.5898333333266,1022.2705000000018
2019-02-08 11:20:00,0.011166666666666679,53.358166666666655,836.4738333333394,1021.456833333331
2019-02-08 11:30:00,0.45149999999999646,51.022333333333336,836.3668333333308,1020.9814999999925
2019-02-08 11:40:00,0.5388333333333336,46.75216666666663,836.2956666666596,1020.782000000001
2019-02-08 11:50:00,0.878666666666664,47.97133333333337,836.200000000008,1020.4570000000012
2019-02-08 12:00:00,0.858666666666666,48.34650000000007,836.1351666666571,1020.3923333333423
2019-02-08 12:10:00,1.169166666666677,47.88133333333333,836.0296666666675,1020.010166666674
2019-02-08 12:20:00,1.3789999999999956,45.124833333333235,835.8933333333338,1019.6823333333239
2019-02-08 12:30:00,1.5675000000000154,40.22683333333333,835.7258333333344,1019.3219999999957
2019-02-08 12:40:00,2.103666666666677,39.62899999999997,835.5190000000002,1018.6860000000015
2019-02-08 12:50:00,2.5801666666666603,37.26516666666664,835.4690000000072,1018.2606666666605
2019-02-08 13:00:00,2.1976666666666778,37.17449999999997,835.3995000000089,1018.4373333333338
2019-02-08 13:10:00,2.05316666666667,38.74133333333332,835.2774999999972,1018.423166666665
2019-02-08 13:20:00,2.0580000000000194,40.49666666666666,835.200000000008,1018.3618333333333
2019-02-08 13:30:00,1.9779999999999893,41.317500000000024,835.2439999999978,1018.4410000000064
2019-02-08 13:40:00,2.043666666666678,42.213500000000046,835.2220000000076,1018.374333333343
2019-02-08 13:50:00,2.089500000000006,42.62833333333337,835.1760000000066,1018.2503333333333
2019-02-08 14:00:00,1.9920000000000138,45.187000000000026,835.1858333333364,1018.3253333333371
2019-02-08 14:10:00,1.6545000000000147,44.40550000000003,835.0999999999909,1018.5194999999937
2019-02-08 14:20:00,1.5943333333333305,45.91133333333332,835.0999999999909,1018.5416666666556
2019-02-08 14:30:00,1.229999999999998,47.17216666666666,835.0999999999909,1018.8186666666684
2019-02-08 14:40:00,1.145666666666679,43.8138333333333,835.0876666666605,1018.8653333333433
2019-02-08 14:50:00,1.0676666666666663,42.884499999999974,835.0,1018.8363333333373
2019-02-08 15:00:00,0.9483333333333331,44.36616666666665,834.9256666666762,1018.8481666666661
2019-02-08 15:10:00,0.5174999999999983,48.839000000000006,834.8504999999974,1019.0735000000021
2019-02-08 15:20:00,0.12000000000000015,51.62016666666666,834.9000000000091,1019.4428333333286
2019-02-08 15:30:00,-0.49433333333332863,56.374333333333354,834.8241666666578,1019.8104999999999
2019-02-08 15:40:00,0.06199999999999969,47.83333333333336,834.7156666666751,1019.281833333332
2019-02-08 15:50:00,-0.06833333333333334,47.445166666666665,834.7404999999986,1019.3884999999971
2019-02-08 16:00:00,-0.8473333333333328,54.3155,834.799999999992,1020.0325000000008
2019-02-08 16:10:00,-1.2043333333333264,53.492999999999995,834.799999999992,1020.3443333333364
2019-02-08 16:20:00,-1.6455000000000042,55.80699999999998,834.8119999999961,1020.7164999999914
2019-02-08 16:30:00,-2.029166666666663,57.621999999999865,834.8805000000089,1021.0594999999994
2019-02-08 16:40:00,-2.490666666666681,59.653000000000006,834.807999999992,1021.344500000001
2019-02-08 16:50:00,-2.611500000000021,59.908000000000044,834.799999999992,1021.4449999999985
2019-02-08 17:00:00,-2.703500000000028,59.37333333333337,834.8134999999928,1021.5368333333251
2019-02-08 17:10:00,-2.8756666666666852,60.88116666666671,834.8299999999987,1021.6889999999962
2019-02-08 17:20:00,-3.142666666666658,62.27550000000001,834.818166666665,1021.8563333333287
2019-02-08 17:30:00,-3.3583333333333347,64.07616666666672,834.8778333333346,1022.12683333333
2019-02-08 17:40:00,-3.3483333333333443,64.90299999999993,834.8141666666636,1022.0719999999875
2019-02-08 17:50:00,-3.530833333333306,65.22166666666664,834.9256666666694,1022.3083333333362
2019-02-08 18:00:00,-3.8518333333333636,66.46816666666658,835.0,1022.643833333331
2019-02-08 18:10:00,-3.8270000000000057,65.83900000000008,835.0,1022.59749999999
2019-02-08 18:20:00,-4.10249999999997,67.09866666666662,834.9820000000033,1022.7928333333331
2019-02-08 18:30:00,-4.176500000000004,67.67899999999996,835.0,1022.8983333333432
2019-02-08 18:40:00,-4.317833333333357,67.9814999999999,834.9706666666714,1022.9581666666686
2019-02-08 18:50:00,-4.436500000000014,68.05883333333337,834.895166666674,1022.9578333333394
2019-02-08 19:00:00,-4.725166666666624,69.64700000000026,834.8510000000088,1023.1488333333272
2019-02-08 19:10:00,-4.789666666666696,70.26516666666672,834.8584999999945,1023.2006666666667
2019-02-08 19:20:00,-4.765333333333276,69.7861666666665,834.8229999999947,1023.1646666666625
2019-02-08 19:30:00,-4.663333333333313,70.05883333333345,834.9000000000091,1023.1500000000021
2019-02-08 19:40:00,-4.728166666666718,69.79066666666682,834.9000000000091,1023.180333333339
2019-02-08 19:50:00,-4.728999999999965,69.65350000000008,834.8349999999917,1023.1353333333223
2019-02-08 20:00:00,-4.639666666666634,69.0253333333333,834.8691666666751,1023.1188333333272
2019-02-08 20:10:00,-4.583999999999982,68.48766666666663,834.9640000000027,1023.160166666654
2019-02-08 20:20:00,-4.739000000000022,69.30516666666671,834.9744999999986,1023.2648333333357
2019-02-08 20:30:00,-4.740000000000011,68.79816666666667,834.9081666666735,1023.2138333333266
2019-02-08 20:40:00,-4.608166666666609,67.93583333333326,834.8716666666757,1023.0673333333235
2019-02-08 20:50:00,-4.863500000000001,69.55916666666666,834.846000000008,1023.2568333333406
2019-02-08 21:00:00,-4.7590000000000225,67.9015,834.8533333333261,1023.1638333333373
2019-02-08 21:10:00,-4.554333333333312,66.80233333333335,834.799999999992,1022.9504999999989
2019-02-08 21:20:00,-5.175333333333402,71.28533333333347,834.854833333336,1023.4871666666576
2019-02-08 21:30:00,-5.3603333333333705,72.58983333333319,834.8021666666586,1023.5966666666587
2019-02-08 21:40:00,-5.094333333333332,70.84549999999993,834.7984999999923,1023.339833333341
2019-02-08 21:50:00,-5.178666666666684,71.47133333333343,834.7241666666752,1023.3508333333411
2019-02-08 22:00:00,-5.457666666666673,72.51933333333336,834.633666666657,1023.4443333333401
2019-02-08 22:10:00,-5.564333333333362,73.34083333333326,834.5236666666693,1023.3773333333359
2019-02-08 22:20:00,-5.357833333333317,72.18183333333324,834.359999999995,1023.0308333333367
2019-02-08 22:30:00,-5.510666666666636,73.1625,834.1984999999969,1022.9526666666653
2019-02-08 22:40:00,-5.181000000000006,72.28816666666673,834.0205000000003,1022.4731666666715
2019-02-08 22:50:00,-4.999166666666646,70.84533333333339,833.9690000000006,1022.2629999999945
2019-02-08 23:00:00,-5.005166666666651,69.938,833.9765000000037,1022.272499999994
2019-02-08 23:10:00,-5.219333333333321,71.55450000000006,833.7590000000049,1022.1993333333306
2019-02-08 23:20:00,-4.626666666666673,67.94549999999997,833.700000000008,1021.636666666662
2019-02-08 23:30:00,-4.578166666666653,67.93150000000003,833.7240000000024,1021.6501666666547
2019-02-08 23:40:00,-4.550166666666686,67.44183333333326,833.700000000008,1021.5966666666643
2019-02-08 23:50:00,-4.489499999999972,67.6115,833.6985000000076,1021.529999999994
2019-02-09 00:00:00,-4.459333333333368,67.53333333333319,833.658833333327,1021.4638333333385
2019-02-09 00:10:00,-4.191833333333324,66.06783333333338,833.5728333333308,1021.1601666666643
2019-02-09 00:20:00,-4.089666666666664,65.63766666666673,833.3759999999969,1020.8531666666636
2019-02-09 00:30:00,-3.8974999999999924,63.64550000000004,833.1603333333252,1020.4454999999994
2019-02-09 00:40:00,-4.19733333333331,65.68366666666674,833.099999999991,1020.5806666666725
2019-02-09 00:50:00,-4.868666666666669,67.55399999999995,833.098499999991,1021.0629999999979
2019-02-09 01:00:00,-4.878166666666673,67.82950000000001,833.0924999999911,1021.085333333334
2019-02-09 01:10:00,-5.084333333333337,69.4228333333333,833.0624999999911,1021.2224999999967
2019-02-09 01:20:00,-5.21616666666666,70.26316666666669,833.0879999999906,1021.3256666666741
2019-02-09 01:30:00,-5.60916666666667,71.85516666666668,833.090999999991,1021.6378333333337
2019-02-09 01:40:00,-5.402000000000059,71.25866666666656,833.0380000000013,1021.4476666666767
2019-02-09 01:50:00,-5.282666666666632,71.05416666666665,833.0554999999897,1021.3853333333379
2019-02-09 02:00:00,-5.372333333333352,71.43966666666664,833.1865000000081,1021.5788333333243
2019-02-09 02:10:00,-5.577166666666619,72.57616666666647,833.200000000008,1021.746833333329
2019-02-09 02:20:00,-5.415666666666723,72.1886666666667,833.1429999999908,1021.5973333333284
2019-02-09 02:30:00,-5.254666666666677,71.54233333333327,833.1251666666666,1021.4570000000028
2019-02-09 02:40:00,-5.684833333333327,73.28533333333344,833.2321666666649,1021.9033333333332
2019-02-09 02:50:00,-5.96416666666666,74.84250000000009,833.3179999999909,1022.235500000007
2019-02-09 03:00:00,-6.258500000000056,75.99650000000003,833.299999999992,1022.4470000000042
2019-02-09 03:10:00,-6.394666666666676,76.63016666666682,833.2789999999968,1022.4756666666626
2019-02-09 03:20:00,-6.33283333333337,76.2618333333333,833.2623333333337,1022.4271666666777
2019-02-09 03:30:00,-6.020000000000002,75.26866666666689,833.2268333333351,1022.163999999992
2019-02-09 03:40:00,-6.191666666666629,76.0216666666665,833.200000000008,1022.2681666666657
2019-02-09 03:50:00,-6.183166666666605,75.64933333333342,833.1264999999953,1022.1468333333249
2019-02-09 04:00:00,-6.36283333333335,75.73800000000001,833.1551666666592,1022.3290000000114
2019-02-09 04:10:00,-6.633499999999983,76.77133333333337,833.1863333333416,1022.5816666666587
2019-02-09 04:20:00,-7.087833333333265,77.93100000000001,833.1294999999991,1022.8761666666755
2019-02-09 04:30:00,-7.26516666666671,78.95683333333345,833.1219999999973,1023.0008333333312
2019-02-09 04:40:00,-7.298000000000049,79.24783333333328,833.0225000000004,1022.9233333333417
2019-02-09 04:50:00,-7.398000000000022,79.64133333333324,832.9105000000037,1022.8281666666638
2019-02-09 05:00:00,-7.394000000000019,79.02083333333337,832.6019999999986,1022.4621666666776
2019-02-09 05:10:00,-7.0931666666666295,77.52849999999991,832.4765000000099,1022.0834999999945
2019-02-09 05:20:00,-6.295333333333352,73.99583333333341,832.4365000000005,1021.3888333333394
2019-02-09 05:30:00,-6.491500000000013,74.0928333333334,832.4235000000067,1021.5506666666661
2019-02-09 05:40:00,-6.215833333333268,73.44000000000001,832.5086666666647,1021.4250000000068
2019-02-09 05:50:00,-5.726833333333283,71.5946666666667,832.6426666666727,1021.191333333326
2019-02-09 06:00:00,-5.821833333333366,71.95933333333339,832.767666666659,1021.4211666666728
2019-02-09 06:10:00,-5.751166666666677,72.21,832.759833333336,1021.3881666666642
2019-02-09 06:20:00,-5.202666666666647,69.30766666666663,832.7576666666613,1020.978333333337
2019-02-09 06:30:00,-5.184500000000062,69.50000000000004,832.8781666666764,1021.0748333333237
2019-02-09 06:40:00,-4.88399999999997,67.93349999999998,833.013499999993,1021.0183333333415
2019-02-09 06:50:00,-4.647666666666629,66.78383333333332,833.1713333333423,1021.0005000000018
2019-02-09 07:00:00,-4.64266666666663,67.36283333333327,833.317666666669,1021.1806666666726
2019-02-09 07:10:00,-4.326166666666655,66.49533333333339,833.4823333333331,1021.1554999999925
2019-02-09 07:20:00,-4.139333333333337,69.79250000000005,833.5113333333306,1021.057499999995
2019-02-09 07:30:00,-4.489666666666646,70.12783333333337,833.7236666666679,1021.591000000008
2019-02-09 07:40:00,-4.285666666666673,70.30483333333338,833.7388333333326,1021.4511666666662
2019-02-09 07:50:00,-3.908666666666667,68.38066666666674,833.4855000000061,1020.848666666664
2019-02-09 08:00:00,-3.69216666666667,65.3006666666667,833.4150000000094,1020.6066666666653
2019-02-09 08:10:00,-2.2093333333333316,60.03449999999994,833.3505000000015,1019.3561666666728
2019-02-09 08:20:00,-1.667166666666663,57.89966666666672,833.4070000000073,1018.9800000000035
2019-02-09 08:30:00,-0.33533333333333404,53.05549999999998,833.4230000000094,1017.9879999999946
2019-02-09 08:40:00,0.18650000000000044,49.605500000000035,833.400000000009,1017.5561666666604
2019-02-09 08:50:00,0.3913333333333339,48.612333333333254,833.4311666666683,1017.4451666666647
2019-02-09 09:00:00,-0.6724999999999988,55.241166666666665,833.4918333333352,1018.3179999999985
2019-02-09 09:10:00,0.733333333333332,51.35066666666669,833.4690000000066,1017.2009999999943
2019-02-09 09:20:00,2.5155000000000003,46.94466666666666,833.400000000009,1015.7748333333367
2019-02-09 09:30:00,3.2259999999999938,43.663500000000006,833.4771666666699,1015.3249999999987
2019-02-09 09:40:00,4.529833333333319,39.2075,833.4008333333422,1014.2761666666697
2019-02-09 09:50:00,3.7629999999999963,44.245999999999995,833.3268333333242,1014.7698333333337
2019-02-09 10:00:00,3.456000000000015,41.0455,833.3044999999927,1014.986000000006
2019-02-09 10:10:00,5.133833333333352,33.333666666666694,833.407166666672,1013.8413333333369
2019-02-09 10:20:00,5.92583333333333,30.27533333333331,833.4985000000004,1013.3401666666683
2019-02-09 10:30:00,6.966499999999999,28.124166666666643,833.3603333333315,1012.4495000000007
2019-02-09 10:40:00,6.450333333333341,28.544000000000008,833.3615000000075,1012.8109999999998
2019-02-09 10:50:00,6.250833333333361,28.552833333333353,833.3750000000049,1012.9598333333353
2019-02-09 11:00:00,5.577166666666681,33.87266666666671,833.3465000000047,1013.4398333333285
2019-02-09 11:10:00,6.531833333333329,31.96333333333332,833.3500000000088,1012.7568333333354
2019-02-09 11:20:00,5.757666666666636,32.94783333333338,833.400000000009,1013.3658333333312
2019-02-09 11:30:00,5.498166666666652,35.07600000000004,833.302999999992,1013.4405000000038
2019-02-09 11:40:00,6.4886666666666235,33.60149999999995,833.299999999992,1012.7279999999964
2019-02-09 11:50:00,5.999000000000015,35.61099999999997,833.299999999992,1013.0663333333316
2019-02-09 12:00:00,5.716833333333345,36.651666666666685,833.3251666666674,1013.315833333338
2019-02-09 12:10:00,5.291333333333333,37.22499999999995,833.400000000009,1013.7111666666689
2019-02-09 12:20:00,5.2626666666666555,39.113333333333365,833.443666666666,1013.7898333333351
2019-02-09 12:30:00,4.972666666666671,40.80299999999999,833.4996666666616,1014.0641666666723
2019-02-09 12:40:00,4.71266666666669,41.79983333333341,833.5318333333348,1014.2965000000033
2019-02-09 12:50:00,4.048500000000015,43.706833333333364,833.524166666661,1014.7756666666667
2019-02-09 13:00:00,3.794333333333327,43.85783333333337,833.5268333333327,1014.98466666667
2019-02-09 13:10:00,4.065166666666661,42.54083333333331,833.4805000000046,1014.7178333333338
2019-02-09 13:20:00,3.4085000000000147,44.37733333333333,833.585833333324,1015.3383333333428
2019-02-09 13:30:00,3.4308333333333416,45.462333333333355,833.6253333333333,1015.3769999999975
2019-02-09 13:40:00,3.2929999999999895,47.69533333333327,833.7503333333296,1015.6378333333387
2019-02-09 13:50:00,3.060166666666688,50.24966666666668,833.7414999999968,1015.7805000000053
2019-02-09 14:00:00,2.563000000000009,52.39750000000001,833.7851666666602,1016.2035000000029
2019-02-09 14:10:00,2.074000000000008,55.316166666666646,833.6316666666613,1016.3883333333298
2019-02-09 14:20:00,2.7300000000000066,53.33016666666665,833.6545000000045,1015.9351666666716
2019-02-09 14:30:00,2.4289999999999803,54.88150000000002,833.794499999992,1016.3068333333397
2019-02-09 14:40:00,2.289333333333323,54.082500000000024,833.7579999999955,1016.4028333333425
2019-02-09 14:50:00,1.8681666666666714,55.21083333333333,833.7879999999948,1016.7316666666604
2019-02-09 15:00:00,1.1476666666666722,61.233999999999966,833.8134999999941,1017.3436666666681
2019-02-09 15:10:00,1.211666666666665,63.274333333333345,833.8951666666724,1017.3766666666677
2019-02-09 15:20:00,1.3296666666666614,61.538833333333365,834.035833333328,1017.4694999999994
2019-02-09 15:30:00,0.6534999999999952,61.64066666666662,834.1984999999987,1018.165333333336
2019-02-09 15:40:00,0.7423333333333331,63.07799999999998,834.335500000001,1018.2780000000008
2019-02-09 15:50:00,0.11216666666666669,69.17566666666664,834.5763333333339,1019.0406666666673
2019-02-09 16:00:00,-0.14116666666666675,72.73816666666677,834.6038333333299,1019.2764999999965
2019-02-09 16:10:00,-0.4953333333333323,75.82750000000004,834.5624999999895,1019.4791666666653
2019-02-09 16:20:00,-1.191166666666656,78.29350000000001,834.5423333333242,1020.0058333333266
2019-02-09 16:30:00,-1.6400000000000021,80.29550000000009,834.5539999999982,1020.3771666666743
2019-02-09 16:40:00,-2.0083333333333306,81.30249999999997,834.5270000000015,1020.6386666666721
2019-02-09 16:50:00,-2.2536666666666614,78.3051666666667,834.540499999991,1020.8323333333406
2019-02-09 17:00:00,-2.315999999999987,75.73783333333324,834.5,1020.8400000000088
2019-02-09 17:10:00,-2.4555000000000082,72.97033333333336,834.5,1020.9480000000043
2019-02-09 17:20:00,-1.983500000000002,76.70916666666679,834.5484999999896,1020.6433333333368
2019-02-09 17:30:00,-1.9614999999999907,79.11600000000006,834.700000000008,1020.797833333338
